InvoiceDate,Year,Quarter,Month
2011-07-11 13:19:00,2011,3,7
2011-07-11 13:22:00,2011,3,7
2011-07-11 13:32:00,2011,3,7
2011-07-11 13:35:00,2011,3,7
2011-07-11 13:40:00,2011,3,7
2011-07-11 13:47:00,2011,3,7
2011-07-11 13:55:00,2011,3,7
2011-07-11 14:04:00,2011,3,7
2011-07-11 14:10:00,2011,3,7
2011-07-11 14:16:00,2011,3,7
2011-07-11 14:40:00,2011,3,7
2011-07-11 14:43:00,2011,3,7
2011-07-11 14:46:00,2011,3,7
2011-07-11 14:47:00,2011,3,7
2011-07-11 14:55:00,2011,3,7
2011-07-11 15:05:00,2011,3,7
2011-07-11 15:22:00,2011,3,7
2011-07-11 15:26:00,2011,3,7
2011-07-11 15:28:00,2011,3,7
2011-07-11 15:32:00,2011,3,7
2011-07-11 15:46:00,2011,3,7
2011-07-11 15:52:00,2011,3,7
2011-07-11 16:21:00,2011,3,7
2011-07-11 16:40:00,2011,3,7
2011-07-11 16:59:00,2011,3,7
2011-07-11 17:03:00,2011,3,7
2011-07-11 17:07:00,2011,3,7
2011-07-12 08:52:00,2011,3,7
2011-07-12 09:04:00,2011,3,7
2011-07-12 09:10:00,2011,3,7
2011-07-12 09:11:00,2011,3,7
2011-07-12 09:54:00,2011,3,7
2011-07-12 10:02:00,2011,3,7
2011-07-12 10:04:00,2011,3,7
2011-07-12 10:05:00,2011,3,7
2011-07-12 10:21:00,2011,3,7
2011-07-12 10:25:00,2011,3,7
2011-07-12 10:46:00,2011,3,7
2011-07-12 10:47:00,2011,3,7
2011-07-12 10:54:00,2011,3,7
2011-07-12 11:15:00,2011,3,7
2011-07-12 11:16:00,2011,3,7
2011-07-12 11:28:00,2011,3,7
2011-07-12 11:35:00,2011,3,7
2011-07-12 11:37:00,2011,3,7
2011-07-12 11:55:00,2011,3,7
2011-07-12 12:02:00,2011,3,7
2011-07-12 12:07:00,2011,3,7
2011-07-12 12:19:00,2011,3,7
2011-07-12 12:24:00,2011,3,7
2011-07-12 12:43:00,2011,3,7
2011-07-12 13:16:00,2011,3,7
2011-07-12 13:26:00,2011,3,7
2011-07-12 13:30:00,2011,3,7
2011-07-12 13:31:00,2011,3,7
2011-07-12 13:32:00,2011,3,7
2011-07-12 13:46:00,2011,3,7
2011-07-12 13:48:00,2011,3,7
2011-07-12 14:17:00,2011,3,7
2011-07-12 14:24:00,2011,3,7
2011-07-12 14:26:00,2011,3,7
2011-07-12 14:48:00,2011,3,7
2011-07-12 14:57:00,2011,3,7
2011-07-12 15:15:00,2011,3,7
2011-07-12 15:22:00,2011,3,7
2011-07-12 15:29:00,2011,3,7
2011-07-12 15:42:00,2011,3,7
2011-07-12 15:49:00,2011,3,7
2011-07-12 15:56:00,2011,3,7
2011-07-12 16:11:00,2011,3,7
2011-07-12 16:20:00,2011,3,7
2011-07-12 16:37:00,2011,3,7
2011-07-12 16:58:00,2011,3,7
2011-07-12 17:09:00,2011,3,7
2011-07-12 17:15:00,2011,3,7
2011-07-12 17:21:00,2011,3,7
2011-07-12 17:23:00,2011,3,7
2011-07-13 08:48:00,2011,3,7
2011-07-13 09:44:00,2011,3,7
2011-07-13 09:58:00,2011,3,7
2011-07-13 10:02:00,2011,3,7
2011-07-13 10:08:00,2011,3,7
2011-07-13 10:09:00,2011,3,7
2011-07-13 10:27:00,2011,3,7
2011-07-13 10:30:00,2011,3,7
2011-07-13 10:33:00,2011,3,7
2011-07-13 10:38:00,2011,3,7
2011-07-13 10:39:00,2011,3,7
2011-07-13 10:43:00,2011,3,7
2011-07-13 11:00:00,2011,3,7
2011-07-13 11:09:00,2011,3,7
2011-07-13 11:17:00,2011,3,7
2011-07-13 11:19:00,2011,3,7
2011-07-13 11:20:00,2011,3,7
2011-07-13 11:33:00,2011,3,7
2011-07-13 11:34:00,2011,3,7
2011-07-13 11:35:00,2011,3,7
2011-07-13 11:44:00,2011,3,7
2011-07-13 11:47:00,2011,3,7
2011-07-13 11:48:00,2011,3,7
2011-07-13 11:58:00,2011,3,7
2011-07-13 12:06:00,2011,3,7
2011-07-13 12:15:00,2011,3,7
2011-07-13 12:18:00,2011,3,7
2011-07-13 12:24:00,2011,3,7
2011-07-13 12:27:00,2011,3,7
2011-07-13 12:53:00,2011,3,7
2011-07-13 13:14:00,2011,3,7
2011-07-13 13:16:00,2011,3,7
2011-07-13 13:20:00,2011,3,7
2011-07-13 13:27:00,2011,3,7
2011-07-13 13:33:00,2011,3,7
2011-07-13 13:37:00,2011,3,7
2011-07-13 14:28:00,2011,3,7
2011-07-13 14:29:00,2011,3,7
2011-07-13 14:39:00,2011,3,7
2011-07-13 15:04:00,2011,3,7
2011-07-13 15:05:00,2011,3,7
2011-07-13 15:13:00,2011,3,7
2011-07-13 15:18:00,2011,3,7
2011-07-13 15:29:00,2011,3,7
2011-07-13 15:30:00,2011,3,7
2011-07-13 15:31:00,2011,3,7
2011-07-13 15:42:00,2011,3,7
2011-07-13 15:50:00,2011,3,7
2011-07-13 16:07:00,2011,3,7
2011-07-13 16:30:00,2011,3,7
2011-07-13 16:47:00,2011,3,7
2011-07-13 16:48:00,2011,3,7
2011-07-13 17:03:00,2011,3,7
2011-07-14 08:52:00,2011,3,7
2011-07-14 09:10:00,2011,3,7
2011-07-14 09:22:00,2011,3,7
2011-07-14 09:23:00,2011,3,7
2011-07-14 09:26:00,2011,3,7
2011-07-14 09:54:00,2011,3,7
2011-07-14 09:58:00,2011,3,7
2011-07-14 10:08:00,2011,3,7
2011-07-14 10:09:00,2011,3,7
2011-07-14 10:11:00,2011,3,7
2011-07-14 10:15:00,2011,3,7
2011-07-14 10:20:00,2011,3,7
2011-07-14 10:21:00,2011,3,7
2011-07-14 10:24:00,2011,3,7
2011-07-14 10:41:00,2011,3,7
2011-07-14 10:52:00,2011,3,7
2011-07-14 11:20:00,2011,3,7
2011-07-14 11:28:00,2011,3,7
2011-07-14 11:30:00,2011,3,7
2011-07-14 11:34:00,2011,3,7
2011-07-14 11:45:00,2011,3,7
2011-07-14 11:46:00,2011,3,7
2011-07-14 11:47:00,2011,3,7
2011-07-14 12:12:00,2011,3,7
2011-07-14 12:17:00,2011,3,7
2011-07-14 12:21:00,2011,3,7
2011-07-14 12:22:00,2011,3,7
2011-07-14 12:29:00,2011,3,7
2011-07-14 12:42:00,2011,3,7
2011-07-14 12:48:00,2011,3,7
2011-07-14 12:52:00,2011,3,7
2011-07-14 13:00:00,2011,3,7
2011-07-14 13:11:00,2011,3,7
2011-07-14 13:20:00,2011,3,7
2011-07-14 13:28:00,2011,3,7
2011-07-14 13:35:00,2011,3,7
2011-07-14 13:41:00,2011,3,7
2011-07-14 13:51:00,2011,3,7
2011-07-14 14:08:00,2011,3,7
2011-07-14 14:46:00,2011,3,7
2011-07-14 15:01:00,2011,3,7
2011-07-14 15:02:00,2011,3,7
2011-07-14 15:03:00,2011,3,7
2011-07-14 15:07:00,2011,3,7
2011-07-14 15:22:00,2011,3,7
2011-07-14 15:30:00,2011,3,7
2011-07-14 15:44:00,2011,3,7
2011-07-14 16:12:00,2011,3,7
2011-07-14 16:23:00,2011,3,7
2011-07-14 16:35:00,2011,3,7
2011-07-14 16:39:00,2011,3,7
2011-07-14 16:42:00,2011,3,7
2011-07-14 16:45:00,2011,3,7
2011-07-14 16:46:00,2011,3,7
2011-07-14 17:11:00,2011,3,7
2011-07-14 17:13:00,2011,3,7
2011-07-14 17:14:00,2011,3,7
2011-07-14 17:20:00,2011,3,7
2011-07-14 17:40:00,2011,3,7
2011-07-14 17:44:00,2011,3,7
2011-07-14 18:08:00,2011,3,7
2011-07-14 18:28:00,2011,3,7
2011-07-14 18:44:00,2011,3,7
2011-07-14 18:56:00,2011,3,7
2011-07-14 19:23:00,2011,3,7
2011-07-14 20:01:00,2011,3,7
2011-07-15 08:09:00,2011,3,7
2011-07-15 08:59:00,2011,3,7
2011-07-15 09:00:00,2011,3,7
2011-07-15 10:05:00,2011,3,7
2011-07-15 10:14:00,2011,3,7
2011-07-15 10:21:00,2011,3,7
2011-07-15 10:27:00,2011,3,7
2011-07-15 10:33:00,2011,3,7
2011-07-15 10:44:00,2011,3,7
2011-07-15 11:04:00,2011,3,7
2011-07-15 11:21:00,2011,3,7
2011-07-15 11:38:00,2011,3,7
2011-07-15 11:45:00,2011,3,7
2011-07-15 11:48:00,2011,3,7
2011-07-15 11:49:00,2011,3,7
2011-07-15 11:50:00,2011,3,7
2011-07-15 11:57:00,2011,3,7
2011-07-15 12:05:00,2011,3,7
2011-07-15 12:10:00,2011,3,7
2011-07-15 12:33:00,2011,3,7
2011-07-15 12:45:00,2011,3,7
2011-07-15 12:58:00,2011,3,7
2011-07-15 12:59:00,2011,3,7
2011-07-15 13:09:00,2011,3,7
2011-07-15 13:10:00,2011,3,7
2011-07-15 13:13:00,2011,3,7
2011-07-15 13:17:00,2011,3,7
2011-07-15 13:55:00,2011,3,7
2011-07-15 13:57:00,2011,3,7
2011-07-15 14:05:00,2011,3,7
2011-07-15 14:20:00,2011,3,7
2011-07-15 14:34:00,2011,3,7
2011-07-15 14:58:00,2011,3,7
2011-07-15 15:11:00,2011,3,7
2011-07-15 15:28:00,2011,3,7
2011-07-15 15:32:00,2011,3,7
2011-07-15 16:06:00,2011,3,7
2011-07-15 16:27:00,2011,3,7
2011-07-15 17:29:00,2011,3,7
2011-07-17 10:39:00,2011,3,7
2011-07-17 10:53:00,2011,3,7
2011-07-17 10:55:00,2011,3,7
2011-07-17 11:08:00,2011,3,7
2011-07-17 11:10:00,2011,3,7
2011-07-17 11:21:00,2011,3,7
2011-07-17 11:26:00,2011,3,7
2011-07-17 11:27:00,2011,3,7
2011-07-17 11:41:00,2011,3,7
2011-07-17 11:50:00,2011,3,7
2011-07-17 11:59:00,2011,3,7
2011-07-17 12:02:00,2011,3,7
2011-07-17 12:14:00,2011,3,7
2011-07-17 12:15:00,2011,3,7
2011-07-17 12:17:00,2011,3,7
2011-07-17 12:18:00,2011,3,7
2011-07-17 12:24:00,2011,3,7
2011-07-17 12:26:00,2011,3,7
2011-07-17 12:31:00,2011,3,7
2011-07-17 12:32:00,2011,3,7
2011-07-17 12:35:00,2011,3,7
2011-07-17 12:52:00,2011,3,7
2011-07-17 13:07:00,2011,3,7
2011-07-17 13:08:00,2011,3,7
2011-07-17 13:24:00,2011,3,7
2011-07-17 13:25:00,2011,3,7
2011-07-17 13:26:00,2011,3,7
2011-07-17 13:29:00,2011,3,7
2011-07-17 13:32:00,2011,3,7
2011-07-17 13:35:00,2011,3,7
2011-07-17 13:40:00,2011,3,7
2011-07-17 13:41:00,2011,3,7
2011-07-17 13:46:00,2011,3,7
2011-07-17 13:48:00,2011,3,7
2011-07-17 13:54:00,2011,3,7
2011-07-17 14:05:00,2011,3,7
2011-07-17 14:07:00,2011,3,7
2011-07-17 14:32:00,2011,3,7
2011-07-17 14:42:00,2011,3,7
2011-07-17 14:51:00,2011,3,7
2011-07-17 14:56:00,2011,3,7
2011-07-17 14:59:00,2011,3,7
2011-07-17 15:00:00,2011,3,7
2011-07-17 15:08:00,2011,3,7
2011-07-17 15:11:00,2011,3,7
2011-07-17 15:24:00,2011,3,7
2011-07-17 15:45:00,2011,3,7
2011-07-17 15:47:00,2011,3,7
2011-07-17 15:50:00,2011,3,7
2011-07-17 15:59:00,2011,3,7
2011-07-18 08:21:00,2011,3,7
2011-07-18 08:32:00,2011,3,7
2011-07-18 09:15:00,2011,3,7
2011-07-18 09:21:00,2011,3,7
2011-07-18 09:38:00,2011,3,7
2011-07-18 09:49:00,2011,3,7
2011-07-18 10:05:00,2011,3,7
2011-07-18 10:17:00,2011,3,7
2011-07-18 10:19:00,2011,3,7
2011-07-18 10:20:00,2011,3,7
2011-07-18 10:21:00,2011,3,7
2011-07-18 10:22:00,2011,3,7
2011-07-18 10:26:00,2011,3,7
2011-07-18 10:28:00,2011,3,7
2011-07-18 10:29:00,2011,3,7
2011-07-18 10:43:00,2011,3,7
2011-07-18 10:49:00,2011,3,7
2011-07-18 11:37:00,2011,3,7
2011-07-18 11:41:00,2011,3,7
2011-07-18 11:42:00,2011,3,7
2011-07-18 11:47:00,2011,3,7
2011-07-18 11:55:00,2011,3,7
2011-07-18 11:58:00,2011,3,7
2011-07-18 11:59:00,2011,3,7
2011-07-18 12:05:00,2011,3,7
2011-07-18 12:15:00,2011,3,7
2011-07-18 12:19:00,2011,3,7
2011-07-18 12:20:00,2011,3,7
2011-07-18 12:25:00,2011,3,7
2011-07-18 12:30:00,2011,3,7
2011-07-18 12:42:00,2011,3,7
2011-07-18 12:49:00,2011,3,7
2011-07-18 12:52:00,2011,3,7
2011-07-18 12:53:00,2011,3,7
2011-07-18 13:00:00,2011,3,7
2011-07-18 13:30:00,2011,3,7
2011-07-18 13:33:00,2011,3,7
2011-07-18 13:35:00,2011,3,7
2011-07-18 14:04:00,2011,3,7
2011-07-18 14:10:00,2011,3,7
2011-07-18 14:28:00,2011,3,7
2011-07-18 14:29:00,2011,3,7
2011-07-18 14:32:00,2011,3,7
2011-07-18 14:33:00,2011,3,7
2011-07-18 14:36:00,2011,3,7
2011-07-18 14:40:00,2011,3,7
2011-07-18 14:56:00,2011,3,7
2011-07-18 15:03:00,2011,3,7
2011-07-18 15:13:00,2011,3,7
2011-07-18 15:14:00,2011,3,7
2011-07-18 15:15:00,2011,3,7
2011-07-18 15:23:00,2011,3,7
2011-07-18 15:39:00,2011,3,7
2011-07-18 15:49:00,2011,3,7
2011-07-18 15:56:00,2011,3,7
2011-07-18 16:05:00,2011,3,7
2011-07-18 16:06:00,2011,3,7
2011-07-18 16:08:00,2011,3,7
2011-07-18 16:57:00,2011,3,7
2011-07-18 16:59:00,2011,3,7
2011-07-18 17:10:00,2011,3,7
2011-07-18 17:15:00,2011,3,7
2011-07-19 09:08:00,2011,3,7
2011-07-19 09:10:00,2011,3,7
2011-07-19 09:24:00,2011,3,7
2011-07-19 09:29:00,2011,3,7
2011-07-19 09:31:00,2011,3,7
2011-07-19 09:49:00,2011,3,7
2011-07-19 09:50:00,2011,3,7
2011-07-19 09:51:00,2011,3,7
2011-07-19 09:52:00,2011,3,7
2011-07-19 10:06:00,2011,3,7
2011-07-19 10:40:00,2011,3,7
2011-07-19 10:42:00,2011,3,7
2011-07-19 10:49:00,2011,3,7
2011-07-19 10:51:00,2011,3,7
2011-07-19 11:03:00,2011,3,7
2011-07-19 11:08:00,2011,3,7
2011-07-19 11:40:00,2011,3,7
2011-07-19 11:47:00,2011,3,7
2011-07-19 11:56:00,2011,3,7
2011-07-19 11:57:00,2011,3,7
2011-07-19 12:10:00,2011,3,7
2011-07-19 12:13:00,2011,3,7
2011-07-19 12:15:00,2011,3,7
2011-07-19 12:19:00,2011,3,7
2011-07-19 12:37:00,2011,3,7
2011-07-19 12:38:00,2011,3,7
2011-07-19 12:39:00,2011,3,7
2011-07-19 12:42:00,2011,3,7
2011-07-19 12:43:00,2011,3,7
2011-07-19 12:47:00,2011,3,7
2011-07-19 12:54:00,2011,3,7
2011-07-19 12:58:00,2011,3,7
2011-07-19 13:01:00,2011,3,7
2011-07-19 13:05:00,2011,3,7
2011-07-19 13:34:00,2011,3,7
2011-07-19 13:45:00,2011,3,7
2011-07-19 13:57:00,2011,3,7
2011-07-19 14:03:00,2011,3,7
2011-07-19 14:04:00,2011,3,7
2011-07-19 14:28:00,2011,3,7
2011-07-19 14:29:00,2011,3,7
2011-07-19 14:47:00,2011,3,7
2011-07-19 14:58:00,2011,3,7
2011-07-19 14:59:00,2011,3,7
2011-07-19 15:07:00,2011,3,7
2011-07-19 15:13:00,2011,3,7
2011-07-19 15:23:00,2011,3,7
2011-07-19 15:29:00,2011,3,7
2011-07-19 15:30:00,2011,3,7
2011-07-19 15:38:00,2011,3,7
2011-07-19 15:48:00,2011,3,7
2011-07-19 15:49:00,2011,3,7
2011-07-19 15:55:00,2011,3,7
2011-07-19 16:28:00,2011,3,7
2011-07-19 16:36:00,2011,3,7
2011-07-19 16:45:00,2011,3,7
2011-07-19 16:48:00,2011,3,7
2011-07-19 16:54:00,2011,3,7
2011-07-19 17:02:00,2011,3,7
2011-07-19 17:04:00,2011,3,7
2011-07-19 17:17:00,2011,3,7
2011-07-20 08:48:00,2011,3,7
2011-07-20 08:59:00,2011,3,7
2011-07-20 09:23:00,2011,3,7
2011-07-20 09:30:00,2011,3,7
2011-07-20 10:08:00,2011,3,7
2011-07-20 10:15:00,2011,3,7
2011-07-20 10:51:00,2011,3,7
2011-07-20 10:59:00,2011,3,7
2011-07-20 11:00:00,2011,3,7
2011-07-20 11:07:00,2011,3,7
2011-07-20 11:22:00,2011,3,7
2011-07-20 11:28:00,2011,3,7
2011-07-20 11:33:00,2011,3,7
2011-07-20 11:38:00,2011,3,7
2011-07-20 11:42:00,2011,3,7
2011-07-20 11:50:00,2011,3,7
2011-07-20 11:54:00,2011,3,7
2011-07-20 11:55:00,2011,3,7
2011-07-20 12:00:00,2011,3,7
2011-07-20 12:01:00,2011,3,7
2011-07-20 12:05:00,2011,3,7
2011-07-20 12:08:00,2011,3,7
2011-07-20 12:14:00,2011,3,7
2011-07-20 12:16:00,2011,3,7
2011-07-20 12:29:00,2011,3,7
2011-07-20 12:38:00,2011,3,7
2011-07-20 12:45:00,2011,3,7
2011-07-20 12:51:00,2011,3,7
2011-07-20 12:58:00,2011,3,7
2011-07-20 13:06:00,2011,3,7
2011-07-20 13:09:00,2011,3,7
2011-07-20 13:10:00,2011,3,7
2011-07-20 13:21:00,2011,3,7
2011-07-20 13:26:00,2011,3,7
2011-07-20 13:30:00,2011,3,7
2011-07-20 13:31:00,2011,3,7
2011-07-20 13:32:00,2011,3,7
2011-07-20 13:53:00,2011,3,7
2011-07-20 13:55:00,2011,3,7
2011-07-20 13:56:00,2011,3,7
2011-07-20 14:16:00,2011,3,7
2011-07-20 14:33:00,2011,3,7
2011-07-20 14:38:00,2011,3,7
2011-07-20 14:39:00,2011,3,7
2011-07-20 14:54:00,2011,3,7
2011-07-20 14:55:00,2011,3,7
2011-07-20 14:58:00,2011,3,7
2011-07-20 15:33:00,2011,3,7
2011-07-20 15:44:00,2011,3,7
2011-07-20 15:56:00,2011,3,7
2011-07-20 16:00:00,2011,3,7
2011-07-20 16:12:00,2011,3,7
2011-07-20 16:17:00,2011,3,7
2011-07-20 17:24:00,2011,3,7
2011-07-21 08:44:00,2011,3,7
2011-07-21 09:30:00,2011,3,7
2011-07-21 09:31:00,2011,3,7
2011-07-21 09:43:00,2011,3,7
2011-07-21 10:10:00,2011,3,7
2011-07-21 10:24:00,2011,3,7
2011-07-21 10:29:00,2011,3,7
2011-07-21 10:30:00,2011,3,7
2011-07-21 10:32:00,2011,3,7
2011-07-21 10:44:00,2011,3,7
2011-07-21 10:59:00,2011,3,7
2011-07-21 11:17:00,2011,3,7
2011-07-21 11:23:00,2011,3,7
2011-07-21 11:30:00,2011,3,7
2011-07-21 11:42:00,2011,3,7
2011-07-21 11:55:00,2011,3,7
2011-07-21 12:00:00,2011,3,7
2011-07-21 12:14:00,2011,3,7
2011-07-21 12:15:00,2011,3,7
2011-07-21 12:23:00,2011,3,7
2011-07-21 12:25:00,2011,3,7
2011-07-21 12:27:00,2011,3,7
2011-07-21 12:28:00,2011,3,7
2011-07-21 12:29:00,2011,3,7
2011-07-21 12:33:00,2011,3,7
2011-07-21 12:46:00,2011,3,7
2011-07-21 13:06:00,2011,3,7
2011-07-21 13:25:00,2011,3,7
2011-07-21 13:28:00,2011,3,7
2011-07-21 13:37:00,2011,3,7
2011-07-21 13:48:00,2011,3,7
2011-07-21 13:53:00,2011,3,7
2011-07-21 13:54:00,2011,3,7
2011-07-21 14:00:00,2011,3,7
2011-07-21 14:14:00,2011,3,7
2011-07-21 14:34:00,2011,3,7
2011-07-21 14:40:00,2011,3,7
2011-07-21 14:41:00,2011,3,7
2011-07-21 14:52:00,2011,3,7
2011-07-21 15:12:00,2011,3,7
2011-07-21 15:14:00,2011,3,7
2011-07-21 15:16:00,2011,3,7
2011-07-21 15:23:00,2011,3,7
2011-07-21 15:45:00,2011,3,7
2011-07-21 15:47:00,2011,3,7
2011-07-21 16:10:00,2011,3,7
2011-07-21 16:12:00,2011,3,7
2011-07-21 16:20:00,2011,3,7
2011-07-21 16:27:00,2011,3,7
2011-07-21 16:28:00,2011,3,7
2011-07-21 16:33:00,2011,3,7
2011-07-21 17:02:00,2011,3,7
2011-07-21 17:08:00,2011,3,7
2011-07-21 17:09:00,2011,3,7
2011-07-21 17:12:00,2011,3,7
2011-07-21 17:26:00,2011,3,7
2011-07-21 17:33:00,2011,3,7
2011-07-21 17:39:00,2011,3,7
2011-07-21 17:55:00,2011,3,7
2011-07-21 17:56:00,2011,3,7
2011-07-21 18:00:00,2011,3,7
2011-07-21 18:07:00,2011,3,7
2011-07-21 18:08:00,2011,3,7
2011-07-21 18:19:00,2011,3,7
2011-07-21 18:21:00,2011,3,7
2011-07-21 18:27:00,2011,3,7
2011-07-21 18:31:00,2011,3,7
2011-07-21 18:36:00,2011,3,7
2011-07-21 19:17:00,2011,3,7
2011-07-21 19:34:00,2011,3,7
2011-07-22 09:01:00,2011,3,7
2011-07-22 09:02:00,2011,3,7
2011-07-22 09:20:00,2011,3,7
2011-07-22 09:55:00,2011,3,7
2011-07-22 10:00:00,2011,3,7
2011-07-22 10:06:00,2011,3,7
2011-07-22 10:23:00,2011,3,7
2011-07-22 10:25:00,2011,3,7
2011-07-22 10:48:00,2011,3,7
2011-07-22 10:52:00,2011,3,7
2011-07-22 11:16:00,2011,3,7
2011-07-22 11:31:00,2011,3,7
2011-07-22 11:44:00,2011,3,7
2011-07-22 11:55:00,2011,3,7
2011-07-22 11:56:00,2011,3,7
2011-07-22 12:08:00,2011,3,7
2011-07-22 12:09:00,2011,3,7
2011-07-22 12:20:00,2011,3,7
2011-07-22 12:21:00,2011,3,7
2011-07-22 12:41:00,2011,3,7
2011-07-22 13:17:00,2011,3,7
2011-07-22 13:20:00,2011,3,7
2011-07-22 13:29:00,2011,3,7
2011-07-22 13:31:00,2011,3,7
2011-07-22 13:32:00,2011,3,7
2011-07-22 13:35:00,2011,3,7
2011-07-22 13:48:00,2011,3,7
2011-07-22 13:53:00,2011,3,7
2011-07-22 13:59:00,2011,3,7
2011-07-22 14:07:00,2011,3,7
2011-07-22 14:13:00,2011,3,7
2011-07-22 14:16:00,2011,3,7
2011-07-22 14:23:00,2011,3,7
2011-07-22 14:39:00,2011,3,7
2011-07-22 14:41:00,2011,3,7
2011-07-22 14:47:00,2011,3,7
2011-07-22 14:53:00,2011,3,7
2011-07-22 15:02:00,2011,3,7
2011-07-22 15:21:00,2011,3,7
2011-07-22 15:43:00,2011,3,7
2011-07-22 16:03:00,2011,3,7
2011-07-22 16:04:00,2011,3,7
2011-07-22 17:21:00,2011,3,7
2011-07-24 10:03:00,2011,3,7
2011-07-24 10:24:00,2011,3,7
2011-07-24 10:30:00,2011,3,7
2011-07-24 10:35:00,2011,3,7
2011-07-24 10:37:00,2011,3,7
2011-07-24 10:49:00,2011,3,7
2011-07-24 10:54:00,2011,3,7
2011-07-24 11:06:00,2011,3,7
2011-07-24 11:25:00,2011,3,7
2011-07-24 11:32:00,2011,3,7
2011-07-24 11:37:00,2011,3,7
2011-07-24 11:40:00,2011,3,7
2011-07-24 11:45:00,2011,3,7
2011-07-24 11:52:00,2011,3,7
2011-07-24 11:54:00,2011,3,7
2011-07-24 11:55:00,2011,3,7
2011-07-24 11:58:00,2011,3,7
2011-07-24 12:02:00,2011,3,7
2011-07-24 12:05:00,2011,3,7
2011-07-24 12:18:00,2011,3,7
2011-07-24 12:20:00,2011,3,7
2011-07-24 12:26:00,2011,3,7
2011-07-24 12:29:00,2011,3,7
2011-07-24 12:33:00,2011,3,7
2011-07-24 12:46:00,2011,3,7
2011-07-24 12:51:00,2011,3,7
2011-07-24 13:03:00,2011,3,7
2011-07-24 13:06:00,2011,3,7
2011-07-24 13:11:00,2011,3,7
2011-07-24 13:12:00,2011,3,7
2011-07-24 13:13:00,2011,3,7
2011-07-24 13:14:00,2011,3,7
2011-07-24 13:17:00,2011,3,7
2011-07-24 13:18:00,2011,3,7
2011-07-24 13:26:00,2011,3,7
2011-07-24 13:30:00,2011,3,7
2011-07-24 13:56:00,2011,3,7
2011-07-24 14:12:00,2011,3,7
2011-07-24 14:16:00,2011,3,7
2011-07-24 14:18:00,2011,3,7
2011-07-24 14:21:00,2011,3,7
2011-07-24 14:26:00,2011,3,7
2011-07-24 14:33:00,2011,3,7
2011-07-24 15:23:00,2011,3,7
2011-07-24 15:39:00,2011,3,7
2011-07-24 15:46:00,2011,3,7
2011-07-24 15:51:00,2011,3,7
2011-07-24 15:52:00,2011,3,7
2011-07-24 15:53:00,2011,3,7
2011-07-24 16:05:00,2011,3,7
2011-07-24 16:12:00,2011,3,7
2011-07-24 16:13:00,2011,3,7
2011-07-24 16:15:00,2011,3,7
2011-07-24 16:18:00,2011,3,7
2011-07-25 08:50:00,2011,3,7
2011-07-25 09:26:00,2011,3,7
2011-07-25 09:48:00,2011,3,7
2011-07-25 09:50:00,2011,3,7
2011-07-25 09:55:00,2011,3,7
2011-07-25 09:58:00,2011,3,7
2011-07-25 10:01:00,2011,3,7
2011-07-25 10:04:00,2011,3,7
2011-07-25 10:19:00,2011,3,7
2011-07-25 10:28:00,2011,3,7
2011-07-25 10:47:00,2011,3,7
2011-07-25 10:56:00,2011,3,7
2011-07-25 11:01:00,2011,3,7
2011-07-25 11:05:00,2011,3,7
2011-07-25 11:17:00,2011,3,7
2011-07-25 11:36:00,2011,3,7
2011-07-25 11:37:00,2011,3,7
2011-07-25 11:43:00,2011,3,7
2011-07-25 11:49:00,2011,3,7
2011-07-25 11:53:00,2011,3,7
2011-07-25 12:09:00,2011,3,7
2011-07-25 12:12:00,2011,3,7
2011-07-25 12:22:00,2011,3,7
2011-07-25 12:25:00,2011,3,7
2011-07-25 12:34:00,2011,3,7
2011-07-25 12:50:00,2011,3,7
2011-07-25 12:58:00,2011,3,7
2011-07-25 12:59:00,2011,3,7
2011-07-25 13:00:00,2011,3,7
2011-07-25 13:06:00,2011,3,7
2011-07-25 13:16:00,2011,3,7
2011-07-25 13:28:00,2011,3,7
2011-07-25 13:37:00,2011,3,7
2011-07-25 13:42:00,2011,3,7
2011-07-25 13:45:00,2011,3,7
2011-07-25 13:46:00,2011,3,7
2011-07-25 13:54:00,2011,3,7
2011-07-25 13:57:00,2011,3,7
2011-07-25 14:35:00,2011,3,7
2011-07-25 14:45:00,2011,3,7
2011-07-25 15:01:00,2011,3,7
2011-07-25 15:08:00,2011,3,7
2011-07-25 15:14:00,2011,3,7
2011-07-25 15:17:00,2011,3,7
2011-07-25 15:22:00,2011,3,7
2011-07-25 15:48:00,2011,3,7
2011-07-25 16:18:00,2011,3,7
2011-07-25 16:20:00,2011,3,7
2011-07-25 16:39:00,2011,3,7
2011-07-25 16:57:00,2011,3,7
2011-07-25 17:00:00,2011,3,7
2011-07-25 17:04:00,2011,3,7
2011-07-25 17:09:00,2011,3,7
2011-07-25 17:11:00,2011,3,7
2011-07-26 08:51:00,2011,3,7
2011-07-26 09:20:00,2011,3,7
2011-07-26 09:23:00,2011,3,7
2011-07-26 09:27:00,2011,3,7
2011-07-26 09:51:00,2011,3,7
2011-07-26 09:55:00,2011,3,7
2011-07-26 10:13:00,2011,3,7
2011-07-26 10:16:00,2011,3,7
2011-07-26 10:20:00,2011,3,7
2011-07-26 10:27:00,2011,3,7
2011-07-26 11:00:00,2011,3,7
2011-07-26 11:05:00,2011,3,7
2011-07-26 11:24:00,2011,3,7
2011-07-26 11:27:00,2011,3,7
2011-07-26 11:38:00,2011,3,7
2011-07-26 11:39:00,2011,3,7
